Epoch,Training Loss,Training Accuracy
193,0.40651870345075924,0.8465169270833334
194,0.3992528204185267,0.85048828125
195,0.4019415133011838,0.8486979166666667
196,0.395271026995033,0.8465494791666667
197,0.404461160240074,0.84697265625
198,0.39272230785960954,0.8510091145833333
199,0.39843962987264,0.8473307291666666
200,0.3965738640787701,0.8472981770833333
201,0.39935973087946575,0.8466796875
202,0.4026475465856493,0.8486653645833333
203,0.39319563886771597,0.8489908854166667
204,0.3980315879608194,0.8494466145833334
205,0.4009389323182404,0.8500325520833333
206,0.4006720921335121,0.8465169270833334
207,0.400097081096222,0.8516276041666667
208,0.39988395432010293,0.8470703125
209,0.38829335806270443,0.8522786458333333
210,0.3889793533521394,0.8538736979166667
211,0.39585777493193747,0.8469401041666667
212,0.38972130448867875,0.8500651041666667
213,0.3920096551689009,0.8505208333333333
214,0.3892099689692259,0.8549153645833333
215,0.39061959569031995,0.8531901041666666
216,0.3878731325889627,0.8544921875
217,0.3795673077305158,0.8564778645833333
218,0.38932560545702777,0.85068359375
219,0.3871061043503384,0.8553385416666667
220,0.38327927781889837,0.8575846354166666
221,0.3909948967397213,0.8503580729166667
222,0.3915990887209773,0.8509440104166667
223,0.3934688565010826,0.8470703125
224,0.3841526133629183,0.8546875
225,0.38070190865546466,0.8572265625
226,0.3817970495360593,0.8564453125
227,0.3800046710607906,0.8556640625
228,0.38666344511633116,0.8532877604166667
229,0.3783287258197864,0.8538736979166667
230,0.38395911157131196,0.853125
231,0.38419364963968594,0.8542317708333333
232,0.37281154803931715,0.8578450520833333
233,0.3817804145005842,0.8555338541666667
234,0.3902295835626622,0.8509114583333334
235,0.37909602355211974,0.8572916666666667
236,0.3821696416474879,0.8580729166666666
237,0.3790809671084086,0.8561197916666666
238,0.38347430375094216,0.8555013020833333
239,0.37835422772914173,0.8588541666666667
240,0.3720664154738188,0.8606119791666667
241,0.3739760644733906,0.8576822916666667
242,0.3748834026666979,0.85888671875
243,0.38006712310016155,0.8582682291666667
244,0.3803459416454037,0.85634765625
245,0.3764306821549932,0.8599934895833333
246,0.3756742959842086,0.8594075520833333
247,0.3712621219456196,0.8601236979166667
248,0.3709014069444189,0.8609049479166667
249,0.3720810950733721,0.86220703125
250,0.3774263274855912,0.8599283854166667
251,0.37619329718872907,0.85859375
252,0.3751552289351821,0.85859375
253,0.37057455683437485,0.8610677083333333
254,0.36814606115221976,0.8625
255,0.37027258050317563,0.8615885416666667
256,0.3743066174599032,0.8568684895833333
257,0.3722139583900571,0.8604817708333333
258,0.3603463751574357,0.8658528645833333
259,0.37618419315355517,0.8604166666666667
260,0.3717659364454448,0.86201171875
261,0.3708929816881816,0.8587239583333334
262,0.37154737471913296,0.8583333333333333
263,0.36770986321692667,0.86025390625
264,0.3653810354415327,0.8606770833333334
265,0.36883731487517557,0.858203125
266,0.36249716598540543,0.8634765625
267,0.37236232530946534,0.8597005208333334
268,0.3660360230753819,0.86064453125
269,0.3671482468023896,0.86171875
270,0.36589310777684053,0.8615885416666667
271,0.36870206175372006,0.85810546875
272,0.3744779832661152,0.8590494791666666
273,0.3644588954746723,0.8615559895833333
274,0.3611016384946803,0.8619791666666666
275,0.36240592089792095,0.86259765625
276,0.37175575892130536,0.8609375
277,0.3586202865776916,0.8627604166666667
278,0.36310833517151575,0.8626302083333334
279,0.3624829605221748,0.8666666666666667
280,0.35924479669580855,0.8654622395833333
281,0.36196788577362893,0.8629557291666666
282,0.35951754515990614,0.8659830729166667
283,0.3621793922347327,0.8646484375
284,0.36098731147746244,0.8637044270833333
285,0.3581884556760391,0.8649088541666666
286,0.35922762140010794,0.8620442708333333
287,0.364366733453547,0.8645182291666667
288,0.3607461532888313,0.8630208333333333
289,0.35978182988862195,0.86591796875
290,0.35501940924053393,0.8650065104166667
291,0.3624771590655049,0.86396484375
292,0.35783482327436406,0.8641927083333333
293,0.35633412341897686,0.8670572916666667
294,0.35237135967860617,0.8640950520833334
295,0.35727296664069097,0.8660481770833334
296,0.3619219137045244,0.8635091145833333
297,0.35333768947360417,0.8688151041666666
298,0.3567541556122402,0.8667317708333333
299,0.3536245497874916,0.86650390625
300,0.34990314015497764,0.8686197916666667
301,0.35377685480440657,0.8664713541666667
302,0.3550815930279593,0.86591796875
303,0.3600405584399899,0.8651692708333333
304,0.35888759257892766,0.8646484375
305,0.35606969247261683,0.86572265625
306,0.34810315688761573,0.8693684895833333
307,0.3585581191504995,0.8643880208333333
308,0.3504046394179265,0.8667317708333333
309,0.3514752838760614,0.8674153645833333
310,0.3559027791644136,0.8661458333333333
311,0.3516639965896805,0.8682291666666667
312,0.352452544712772,0.8681966145833333
313,0.3548836054901282,0.8669921875
314,0.35219518799955646,0.86787109375
315,0.35759630473330617,0.8687174479166667
316,0.35025420573850474,0.8684244791666667
317,0.351438969746232,0.8646484375
318,0.35033365200894573,0.8681640625
319,0.3546113609957198,0.8685546875
320,0.349629746346424,0.8694986979166667
321,0.34468213363240163,0.8709635416666667
322,0.35288311407590905,0.8665364583333334
323,0.3466159683962663,0.8702473958333333
324,0.34384775545137625,0.87099609375
325,0.35394171957547466,0.86748046875
326,0.34925141803299387,0.8688151041666666
327,0.3434088829283913,0.8708658854166667
328,0.35043081631883977,0.8695638020833333
329,0.3445952431298792,0.8705078125
330,0.3443764992058277,0.8727864583333333
331,0.3464207172393799,0.8680989583333333
332,0.34918152475729586,0.86796875
333,0.3488523940866192,0.86923828125
334,0.3449544990590463,0.8730143229166667
335,0.342321142507717,0.8734375
336,0.3396648546370367,0.8704752604166667
337,0.349497105119129,0.8689453125
338,0.34085426192420226,0.8736653645833333
339,0.34656808981671927,0.8709309895833334
340,0.3455234257193903,0.8698567708333333
341,0.3419509840508302,0.8736328125
342,0.3343067259682963,0.8734049479166667
343,0.3457124058312426,0.8704427083333334
344,0.3345078386676808,0.8742513020833333
345,0.34613493317738175,0.8691731770833333
346,0.3405339573509991,0.8714192708333334
347,0.33788154072438675,0.8732421875
348,0.3376671692666908,0.87548828125
349,0.3374971717285613,0.8740885416666667
350,0.3374096875389417,0.87275390625
351,0.33398180166259406,0.8732096354166666
352,0.3431862963673969,0.86875
353,0.34139970095517735,0.8727213541666666
354,0.34615712768087786,0.8712565104166666
355,0.3429511183872819,0.8713541666666667
356,0.33620889323453107,0.8754557291666667
357,0.3351761931863924,0.8741536458333333
358,0.3434379516169429,0.8718424479166667
359,0.33293990497477355,0.8756510416666666
360,0.3426143791836997,0.8725911458333333
361,0.34210290750488637,0.8746419270833333
362,0.33467235867865386,0.87490234375
363,0.3394210788576553,0.8733723958333334
364,0.34043330255274973,0.8720703125
365,0.3321648188556234,0.87490234375
366,0.3308559773179392,0.87578125
367,0.3404378625564277,0.87177734375
368,0.330316328133146,0.8759440104166667
369,0.3370455021659533,0.8748697916666667
370,0.3316262331480781,0.8755533854166667
371,0.32932486245408654,0.8754557291666667
372,0.3333792418396721,0.8757161458333333
373,0.33419034495018424,0.87373046875
374,0.3344475306260089,0.8753580729166667
375,0.32824356978138286,0.8763671875
376,0.34176189163699744,0.8718424479166667
377,0.328104389567549,0.8748372395833334
378,0.33017494073137643,0.8769205729166667
379,0.33192680523109935,0.8763997395833333
380,0.3315388842330625,0.87626953125
381,0.33551301682988804,0.876171875
382,0.33639479340054096,0.8732421875
383,0.3366627366592487,0.87373046875
384,0.3320462315964202,0.8758463541666667
385,0.33494943821181855,0.8748372395833334
386,0.3274883050161103,0.8766927083333333
387,0.32792175027231374,0.8792317708333334
388,0.32895886769207816,0.87734375
389,0.33294769702479243,0.8748697916666667
390,0.3311514044646174,0.8773763020833333
391,0.3289310767004887,0.8768880208333333
392,0.3292994474681715,0.8757161458333333
393,0.3265140262587617,0.8787434895833334
394,0.325257022275279,0.8770833333333333
395,0.33265882190316914,0.8772786458333334
396,0.324648224003613,0.8784830729166667
397,0.3278074122965336,0.8772135416666667
398,0.3308879721754541,0.8763671875
399,0.32465307709450525,0.88115234375
400,0.32189517879548174,0.8796549479166667
401,0.32640394909928244,0.87880859375
402,0.33352226107381283,0.8764973958333333
403,0.3183346488357832,0.8814127604166667
404,0.3268084072507918,0.87626953125
405,0.3248428124003112,0.8789713541666667
406,0.332593350764364,0.8756184895833333
407,0.3308169569975386,0.8771158854166666
408,0.3290231441147625,0.8763997395833333
409,0.3333475634455681,0.8760091145833333
410,0.3197130207127581,0.8800455729166666
411,0.3142000204883516,0.8833658854166667
412,0.32019324420640866,0.8781575520833333
413,0.3225436592940241,0.8799479166666667
414,0.32404650719836353,0.8791015625
415,0.32459799281011026,0.8781575520833333
416,0.3209193765185773,0.8805013020833333
417,0.32950742503938574,0.876953125
418,0.32060135637099546,0.87919921875
419,0.3230111308551083,0.8785481770833333
420,0.31589908980143566,0.8819661458333333
421,0.3284181852514545,0.8777994791666667
422,0.32217561956495044,0.87900390625
423,0.3192279238253832,0.87958984375
424,0.322154859562094,0.8818684895833333
425,0.3178065755404532,0.8799479166666667
426,0.3278069529371957,0.8778971354166667
427,0.3224965560870866,0.8825846354166667
428,0.3209898243968686,0.8798828125
429,0.325435426319018,0.8802083333333334
430,0.3179450319459041,0.8805989583333333
431,0.316220792553698,0.8835611979166667
432,0.3165923796749363,0.88173828125
433,0.32240828179443876,0.8813151041666667
434,0.31738703991286454,0.8836263020833334
435,0.3240072110667825,0.87900390625
436,0.31476884937534727,0.8811197916666667
437,0.3219792103860527,0.87998046875
438,0.3142431136841575,0.8831705729166667
439,0.323768523754552,0.88017578125
440,0.31890397700481116,0.88095703125
441,0.3153473711727808,0.8826822916666667
442,0.32138398590808115,0.8816080729166667
443,0.3164657713224491,0.8845052083333333
444,0.31652118493802844,0.88291015625
445,0.3217180953361094,0.8826497395833334
446,0.3190559366873155,0.8792317708333334
447,0.3196560827083886,0.87841796875
448,0.31992722175394495,0.88076171875
449,0.32058064271695913,0.8810546875
450,0.3199627467275908,0.8818684895833333
451,0.3126234611341109,0.8841796875
452,0.3123067261030277,0.8845703125
453,0.3183417496271431,0.8787760416666667
454,0.3210207784858843,0.8797200520833334
455,0.31149464356712997,0.8846354166666667
456,0.32158642291712264,0.88173828125
457,0.32589563547323147,0.8792317708333334
458,0.3196386367237816,0.8842447916666667
459,0.30964134574557345,0.8832682291666667
460,0.3122417819686234,0.8844075520833333
461,0.3212953405454755,0.8784505208333333
462,0.3123376588181903,0.8816080729166667
463,0.31184576560432714,0.8808268229166667
464,0.30814701348232726,0.8853515625
465,0.31066367202438416,0.8841471354166667
466,0.31469165720045567,0.8828450520833333
467,0.31256594977652036,0.8819986979166666
468,0.31753304970140256,0.8838541666666667
469,0.3161311891085158,0.88193359375
470,0.31403613768828414,0.8833333333333333
471,0.3125442166502277,0.8836263020833334
472,0.31555559085682033,0.8842447916666667
473,0.3100798964655648,0.8857096354166667
474,0.3110254118374238,0.8827473958333333
475,0.3130277347440521,0.8841796875
476,0.3114593357158204,0.88359375
477,0.32124191541224717,0.883984375
478,0.3056215475313365,0.88505859375
479,0.3172989618498832,0.8830078125
480,0.3056094852586587,0.8877604166666667
481,0.315632710326463,0.8815755208333333
482,0.3209456003891925,0.8796875
483,0.3119880502577871,0.8864908854166667
484,0.3160437078991284,0.8836588541666667
485,0.3198690736355881,0.8824869791666666
486,0.303852398134768,0.88642578125
487,0.3006553275665889,0.8905924479166667
488,0.3088770737561087,0.8852864583333333
489,0.31145198959857223,0.8837565104166667
490,0.3085480459500104,0.8865885416666667
491,0.3191210897794614,0.8819986979166666
492,0.30923558324575423,0.8847005208333333
493,0.307319856621325,0.8873046875
494,0.31595519014323753,0.8826497395833334
495,0.31323810991210244,0.8830729166666667
496,0.3135662710449348,0.8828125
497,0.30743628333633144,0.885546875
498,0.3064985667200138,0.8867838541666667
499,0.306484890760233,0.8872395833333333
500,0.31225783908739685,0.88447265625
501,0.30927817231665056,0.8842447916666667
502,0.31543419196580846,0.8847330729166667
503,0.3156859938831379,0.88369140625
504,0.30276519069448116,0.88701171875
505,0.30788511379311484,0.8871744791666667
506,0.30670715190159775,0.88662109375
507,0.30568422442302107,0.8846028645833334
508,0.30707109059828025,0.8832682291666667
509,0.3069353537168354,0.8876302083333333
510,0.3129823348795374,0.8837239583333333
511,0.31454260533985995,0.8843098958333333
512,0.30204637575273713,0.8874348958333333
513,0.30475522071744005,0.8854817708333333
514,0.30252328822389246,0.8859375
515,0.30705010319749515,0.8881184895833333
516,0.30431525559785466,0.8863606770833333
517,0.30563710584926107,0.8873697916666666
518,0.30448310999199746,0.8874674479166667
519,0.30232776628496744,0.8861328125
520,0.304485611182948,0.8853515625
521,0.3074938524824878,0.88388671875
522,0.3162036639638245,0.8838541666666667
523,0.3042417219529549,0.8874674479166667
524,0.3021801681413005,0.8870442708333334
525,0.3061226014513522,0.8856770833333333
526,0.30846580608437457,0.8853841145833333
527,0.3031891295220703,0.887109375
528,0.30055806043868266,0.88798828125
529,0.3014202654827386,0.8906575520833333
530,0.3017489084973931,0.88798828125
531,0.3064409235647569,0.8865559895833334
532,0.31179518381444116,0.8847005208333333
533,0.3083566079226633,0.8851888020833333
534,0.3022163268023481,0.8893880208333333
535,0.3036967542798569,0.8872395833333333
536,0.3010837317133943,0.8876627604166667
537,0.30887840647871295,0.8862630208333333
538,0.3003279757530739,0.8880859375
539,0.31173188807442787,0.8841471354166667
540,0.30303343208506706,0.8880533854166667
541,0.30105863614007833,0.8878580729166666
542,0.3048401281548043,0.8859700520833333
543,0.3031042983600249,0.8871744791666667
544,0.3053484982966135,0.8869140625
545,0.29488697211878995,0.8911783854166667
546,0.29711489748830594,0.88974609375
547,0.3100677600285659,0.8848307291666667
548,0.31140649542212484,0.8855794270833334
549,0.29632124355994166,0.89033203125
550,0.3027843235215793,0.88720703125
551,0.29230062387262784,0.890625
552,0.29702017597543695,0.8889973958333334
553,0.30536116077564657,0.8872395833333333
554,0.3030217677044372,0.8875651041666667
555,0.297741990784804,0.89033203125
556,0.30777776481894153,0.8862955729166667
557,0.2985313611725966,0.8867838541666667
558,0.30177860249144334,0.88759765625
559,0.30714388301906487,0.8875
560,0.29686833947586516,0.8899739583333334
561,0.29431708352640273,0.8903971354166667
562,0.2954165742266923,0.8930013020833333
563,0.3007055172541489,0.8875651041666667
564,0.30366617602606616,0.8894856770833334
565,0.2948267391572396,0.8910807291666667
566,0.30277984607964753,0.88701171875
567,0.30698813977651296,0.8864583333333333
568,0.2937103116263946,0.8915690104166667
569,0.2988711486104876,0.8900065104166667
570,0.29678935335638623,0.8911458333333333
571,0.30372910063403347,0.8877604166666667
572,0.29071873500943185,0.89228515625
573,0.2960507967198888,0.89169921875
574,0.29108711855175595,0.8904296875
575,0.2989805916479478,0.8891276041666667
576,0.30293988760871193,0.8889322916666667
577,0.3054252438712865,0.88671875
578,0.3017781866093477,0.88955078125
579,0.28869681869012614,0.8919921875
580,0.2988955223467201,0.88818359375
581,0.3017448677526166,0.8894205729166667
582,0.2908595428336412,0.8903645833333333
583,0.2947444833038996,0.8924153645833334
584,0.2882352251093835,0.8921549479166667
585,0.29538542828522624,0.8902994791666666
586,0.2958902342710644,0.8900390625
587,0.30214505614712833,0.88955078125
588,0.2909694113768637,0.8921875
589,0.3000944122672081,0.89033203125
590,0.2985974792856723,0.8903645833333333
591,0.2977714362864693,0.8899739583333334
592,0.29494843307572105,0.8900716145833333
593,0.2977675797107319,0.8899088541666667
594,0.2965339321798334,0.8901041666666667
595,0.29575087983782095,0.8912760416666666
596,0.2941817447543144,0.8897135416666667
597,0.30283653462926546,0.8853841145833333
598,0.2937848765403032,0.8912434895833333
599,0.29363737831202646,0.89296875
600,0.2914694689059009,0.8896484375
601,0.2914898490688453,0.8913736979166667
602,0.29953246442601084,0.8886393229166667
603,0.29669476323761046,0.888671875
604,0.30348315881565213,0.8865234375
605,0.29811188830062746,0.8900065104166667
606,0.2906249413732439,0.8911458333333333
607,0.29164863207067054,0.8910481770833333
608,0.3035104039901247,0.8888020833333333
609,0.2968636631810417,0.88994140625
610,0.29164697707941134,0.8916341145833333
611,0.2881577722573032,0.8922526041666666
612,0.294856339537849,0.8900390625
613,0.2897816051263362,0.8921875
614,0.2909696256586661,0.8918294270833333
615,0.29186408951257664,0.8914713541666667
616,0.29445701457249623,0.8927734375
617,0.28723753076046704,0.8947591145833333
618,0.2954452351822207,0.8920247395833333
619,0.29550177009465795,0.89013671875
620,0.29421017291024326,0.893359375
621,0.2937011156231165,0.891015625
622,0.2947908692838003,0.8928385416666667
623,0.29468746776692567,0.8928059895833333
624,0.28648175744650267,0.8942708333333333
625,0.2900473674448828,0.8914713541666667
626,0.29077130344230684,0.8923177083333333
627,0.2968949371948838,0.88994140625
628,0.28591558868065475,0.891796875
629,0.29164609148477516,0.8935872395833333
630,0.2837504708984246,0.8951497395833333
631,0.29400119992593926,0.89072265625
632,0.2892456703353673,0.8934895833333333
633,0.2918425129726529,0.89287109375
634,0.2946505214863767,0.8921223958333333
635,0.29541495107114313,0.8928385416666667
636,0.2885991470422596,0.8917317708333333
637,0.2795646369922906,0.8965169270833333
638,0.28672028115640086,0.8944986979166667
639,0.2849750189265857,0.8948567708333334
640,0.290662924417605,0.8933919270833334
641,0.281035661806042,0.8938802083333334
642,0.2918572967716803,0.89111328125
643,0.2801137186276416,0.89580078125
644,0.28962434927622477,0.89287109375
645,0.29694125191308557,0.8917643229166666
646,0.28737016619804007,0.8914388020833334
647,0.28951369134398797,0.8935872395833333
648,0.29275952177122233,0.8929036458333334
649,0.2942323261871934,0.8925130208333333
650,0.2890359773611029,0.8930989583333333
651,0.29049368201134107,0.8913411458333333
652,0.2793148275775214,0.8967447916666667
653,0.2981505128555,0.88974609375
654,0.2919442002195865,0.8904947916666667
655,0.28398310776489477,0.8947265625
656,0.28909403146244583,0.8918294270833333
657,0.28544378182850777,0.8947265625
658,0.28582483329810204,0.8938802083333334
659,0.28942428052735825,0.8945963541666667
660,0.28662397561905284,0.8946940104166666
661,0.28638939165199795,0.89443359375
662,0.2948597910658767,0.8933268229166667
663,0.2902896462008357,0.8926432291666667
664,0.29110545449269315,0.89296875
665,0.29775933308216435,0.8899088541666667
666,0.28789931076268355,0.89384765625
667,0.29073491104257604,0.8943684895833334
668,0.28678919225931165,0.8936197916666667
669,0.27765751665768523,0.8978190104166667
670,0.28777342370400827,0.8939453125
671,0.29177178925213715,0.8921875
672,0.2841141027243187,0.8948893229166667
673,0.2845642506300161,0.89619140625
674,0.2825924556081494,0.8952799479166667
675,0.2904240132930378,0.8932942708333333
676,0.27758112211401265,0.8968424479166667
677,0.2837994484696537,0.8955403645833333
678,0.28565448527224363,0.8941731770833333
679,0.2841208488369981,0.8961588541666666
680,0.28257789166333774,0.8958333333333334
681,0.28546507004648447,0.8920247395833333
682,0.2835519936401397,0.8958333333333334
683,0.2860344265277187,0.89384765625
684,0.2852464924566448,0.8937174479166666
685,0.28279503458179533,0.8947916666666667
686,0.2799139694465945,0.896875
687,0.2886276320088655,0.89580078125
688,0.28116779151993493,0.8943684895833334
689,0.27900560152096054,0.895703125
690,0.28675388732614615,0.8927083333333333
691,0.2815139968103419,0.8951497395833333
692,0.29180387342348696,0.8931966145833333
693,0.28297190081017715,0.8958984375
694,0.27648822555008035,0.9008463541666667
695,0.2883728676320364,0.8935872395833333
696,0.28182055237703024,0.89580078125
697,0.2865324946741263,0.8955078125
698,0.2835028897194813,0.89443359375
699,0.2861179860929648,0.8953776041666667
700,0.28924827485655746,0.89189453125
701,0.27979038693010805,0.896875
702,0.2815871767854939,0.8929361979166667
703,0.2817218934651464,0.8966145833333333
704,0.2915169212501496,0.8926432291666667
705,0.28284932030364873,0.8958333333333334
706,0.28335158509823183,0.8957682291666667
707,0.2823031907280286,0.8950846354166667
708,0.2886521035960565,0.8931640625
709,0.2789967996223519,0.8964192708333333
710,0.28132241941057146,0.8975260416666667
711,0.2796728965981553,0.8955078125
712,0.29492240071607134,0.8926432291666667
713,0.2865475295421978,0.8928059895833333
714,0.28483864093820255,0.8949869791666667
715,0.28079068089524906,0.8989908854166667
716,0.2847365227683137,0.89541015625
717,0.28215027156596384,0.8953776041666667
718,0.2861718251525114,0.8947591145833333
719,0.28011374808847905,0.8966796875
720,0.28585351284903787,0.8940104166666667
721,0.28545913519337773,0.8940104166666667
722,0.2793319153909882,0.8980143229166667
723,0.27737927311100063,0.8984049479166667
724,0.28163943484735987,0.8942057291666666
725,0.2835179595509544,0.8954752604166667
726,0.2801793059334159,0.8974609375
727,0.2803579889858762,0.8982096354166667
